Date,SPY,SPUU
2022-06-28,-0.02043296490123836,-0.039114980639285424
2022-06-29,-0.0008143536418263597,-0.0026044824768609587
2022-06-30,-0.008124130381741757,-0.015940385152203307
2022-07-01,0.010576392655425426,0.02052770037356133
2022-07-05,0.0018886681741592248,0.003147228818269676
2022-07-06,0.003377235510976462,0.007502584084434494
2022-07-07,0.014977086217816904,0.028973663383082382
2022-07-08,-0.0008224394319104045,-0.0027632544593659825
2022-07-11,-0.011423731612921761,-0.02295812167440503
2022-07-12,-0.008848811689216252,-0.016069973738469745
2022-07-13,-0.005251865108621967,-0.010156653357656698
2022-07-14,-0.002428399833095174,-0.006378351875689914
2022-07-15,0.0191050215851174,0.03767816508540123
2022-07-18,-0.00825678695638199,-0.015734225935778112
2022-07-19,0.02701917332864978,0.05437887378055284
2022-07-20,0.006373235760434914,0.012958371941022007
2022-07-21,0.010183087773290023,0.019444953519549113
2022-07-22,-0.009278129741761565,-0.018822989102588727
2022-07-25,0.0012148932297766368,0.002685658483468467
2022-07-26,-0.011830976239330271,-0.024107085022347374
2022-07-27,0.025966458914419954,0.052803425281940486
2022-07-28,0.012542380019461508,0.02470519168523988
2022-07-29,0.014578710298189135,0.02907674222372325
2022-08-01,-0.002961307275103353,-0.006004132171547161
2022-08-02,-0.006597308366200094,-0.01362062522381735
2022-08-03,0.01565946355979997,0.031099730815866478
2022-08-04,-0.0006756277995561,-0.0016304588886156823
2022-08-05,-0.0016902881063154407,-0.0029161253780336516
2022-08-08,-0.0011607341534104476,-0.0023396315467669737
2022-08-09,-0.003971084527030211,-0.008208235547320752
2022-08-10,0.021003977886958625,0.04114447213668382
2022-08-11,0.0,0.00022711732843805343
2022-08-12,0.016928987586008803,0.03383270894698698
2022-08-15,0.004120946000138792,0.007797125502247093
2022-08-16,0.001958704564812841,0.005012605168678519
2022-08-17,-0.007097958851048247,-0.014637199946705537
2022-08-18,0.002906284761735156,0.004841537188057243
2022-08-19,-0.013437960199034538,-0.02573379134244691
2022-08-22,-0.020822458181319337,-0.04271110077965412
2022-08-23,-0.0024193007031249048,-0.004461562626262738
2022-08-24,0.003201246283312198,0.006014938216490462
2022-08-25,0.014117390094426918,0.02672921666027972
2022-08-26,-0.03384888360422089,-0.06645371963509317
2022-08-29,-0.006612316123180806,-0.013331767728083088
2022-08-30,-0.010977815072352515,-0.022312883402802686
2022-08-31,-0.007609030413878171,-0.015468652761367219
2022-09-01,0.0031377256457916225,0.005408974398180666
2022-09-02,-0.01054441686645402,-0.02139110815402423
2022-09-06,-0.0037730644509599287,-0.007722597447465396
2022-09-07,0.01796482836661495,0.035879296766858415
2022-09-08,0.006536362943450502,0.012988735438281607
2022-09-09,0.015535380770737905,0.03167801328098174
2022-09-12,0.010747572627533897,0.020470474274829398
2022-09-13,-0.04348241559945831,-0.08597022081825278
2022-09-14,0.003815689424234492,0.006139661088578441
2022-09-15,-0.011353271359783368,-0.022331811862991602
2022-09-16,-0.007628801949973285,-0.014873699848318656
2022-09-19,0.007754937830601882,0.014154829948387793
2022-09-20,-0.011478647840168499,-0.022730549456776994
2022-09-21,-0.017443794951073954,-0.034412327754748784
2022-09-22,-0.00839978203797176,-0.01690363968252484
2022-09-23,-0.016754896430851485,-0.03496227945253716
2022-09-26,-0.009892711096590956,-0.01855983776359893
2022-09-27,-0.0025527820716138017,-0.00635375839214225
2022-09-28,0.019676466818650207,0.038976764476085
2022-09-29,-0.020888882100326023,-0.04073859102625299
2022-09-30,-0.015463656520216196,-0.03162235273201586
2022-10-03,0.02640131187302619,0.05221650394243982
2022-10-04,0.030986687797475376,0.06161928059650279
2022-10-05,-0.0023284374106237182,-0.004377902064529038
2022-10-06,-0.010315654154006482,-0.020141683550430445
2022-10-07,-0.027893835593227223,-0.05645658905063633
2022-10-10,-0.007635438593463828,-0.01488177148767933
2022-10-11,-0.006332943637144095,-0.013082043307661051
2022-10-12,-0.0032983232102206106,-0.0069433318433151925
2022-10-13,0.02639081730973003,0.05196243409387735
2022-10-14,-0.022788579325507374,-0.04501511754274223
2022-10-17,0.025696886560312437,0.050616898133370114
2022-10-18,0.011749639148270985,0.021228613514328698
2022-10-19,-0.007086365570247999,-0.01223667492419811
2022-10-20,-0.008385347426917544,-0.01626862056054479
2022-10-21,0.024301374632650807,0.047337408971437345
2022-10-24,0.012236464707064076,0.024337300183044253
2022-10-25,0.015968677857731928,0.031112810051362016
2022-10-26,-0.007534140073300999,-0.013166888397141752
2022-10-27,-0.00533997171602707,-0.011257683255814999
2022-10-28,0.023790597740494857,0.0469496730702752
2022-10-31,-0.007223183303119218,-0.014232079372276218
2022-11-01,-0.0043759376804648475,-0.008853366215455516
2022-11-02,-0.02509626667039422,-0.05043254667075625
2022-11-03,-0.010296785992889412,-0.020839424659715555
2022-11-04,0.014393093578543903,0.027786037009362552
2022-11-07,0.009565634453657657,0.01912552294370795
2022-11-08,0.0053954433854994654,0.011288248091099629
2022-11-09,-0.020602178693308715,-0.04157936594113165
2022-11-10,0.05495424331971566,0.11005965294388442
2022-11-11,0.009678458688350933,0.01927864295094417
2022-11-14,-0.008506820530999493,-0.016598005766809698
2022-11-15,0.008528994339663809,0.016093221721506845
2022-11-16,-0.007628595179590469,-0.015323267510575778
2022-11-17,-0.003059751952931511,-0.0065383939382603895
2022-11-18,0.004540316693765867,0.010003924159328381
2022-11-21,-0.0036362425748870386,-0.008601773179888195
2022-11-22,0.01345718889415326,0.026685989693149503
2022-11-23,0.0063015660935863416,0.011523861674725966
2022-11-25,-0.00022360732354054225,-0.0012659188476675798
2022-11-28,-0.01595707853853845,-0.02915085366376946
2022-11-29,-0.0017176482689510442,-0.004569179848586846
2022-11-30,0.03150069470532779,0.06072137349384965
2022-12-01,-0.000735999471383364,0.0004945586437155036
2022-12-02,-0.001153708153049493,-0.0037073563227518758
2022-12-05,-0.017989186363355225,-0.03411075404167363
2022-12-06,-0.014414755437915372,-0.030949046595616925
2022-12-07,-0.001701270513732922,-0.001987803568450075
2022-12-08,0.007833985830404622,0.012880170180209705
2022-12-09,-0.007470112210074986,-0.013240866377879468
2022-12-12,0.014417227803374288,0.027102580224859896
2022-12-13,0.0075697890325989725,0.016427534767884833
2022-12-14,-0.006393550885850252,-0.012980668970950293
2022-12-15,-0.024461627757487392,-0.04963877777977621
2022-12-16,-0.01180623556527638,-0.023741844993827477
2022-12-19,-0.008479708620515614,-0.017231756031860668
2022-12-20,0.001368598478963312,0.0027676524976525396
2022-12-21,0.014952458956600578,0.028311276062376045
2022-12-22,-0.014266226956145434,-0.028777052640108547
2022-12-23,0.005752258953912737,0.011396126777512006
2022-12-27,-0.003943623583393396,-0.0073238528704455685
2022-12-28,-0.01242787423886449,-0.023694941514850854
2022-12-29,0.01800037584689851,0.03429740819298255
2022-12-30,-0.0026340670870810268,-0.00590123175170032
2023-01-03,-0.004209787366769913,-0.008904504315780049
2023-01-04,0.007720116758790585,0.014118558313607199
2023-01-05,-0.01141338360823041,-0.022219183014303923
2023-01-06,0.022932101814964856,0.045160399453559874
2023-01-09,-0.0005669686390351591,0.0
2023-01-10,0.007012863313067719,0.013623458888368578
2023-01-11,0.012647784997808165,0.02430054021471295
2023-01-12,0.0036408406288339634,0.007554606921382545
2023-01-13,0.0038795233223327674,0.008287415604619541
2023-01-17,-0.0018316853930276933,-0.0039138070641075995
2023-01-18,-0.015788189791231755,-0.03248200988705885
2023-01-19,-0.007279701618335022,-0.013537167772339598
2023-01-20,0.018628905735315504,0.03595423477367943
2023-01-23,0.01199858359440431,0.024241698338885787
2023-01-24,-0.001073276959190017,-0.0011639677536929849
2023-01-25,0.00037481583613430125,-0.0022013019525264355
2023-01-26,0.010990426045081714,0.023747804022655528
2023-01-27,0.002297718859490372,0.004309669161087104
2023-01-30,-0.012546844591745598,-0.025621560645147978
2023-01-31,0.01470328732704429,0.028756640255734434
2023-02-01,0.010627704147845973,0.019642259647693727
2023-02-02,0.01455704867720975,0.030624865588277705
2023-02-03,-0.010629135634657727,-0.02156720143584645
2023-02-06,-0.006111381645933833,-0.012368492320500413
2023-02-07,0.013078703143734494,0.026534556844959534
2023-02-08,-0.010934852533259876,-0.021862586578753285
2023-02-09,-0.008669023931978326,-0.017411797613020474
2023-02-10,0.0023335275169227288,0.003896114419049912
2023-02-13,0.011739049747321095,0.02140702015442475
2023-02-14,-0.00046017072211812504,0.001103146953512102
2023-02-15,0.003247390421738938,0.001346720463208717
2023-02-16,-0.013768899945420965,-0.022618902333338187
2023-02-17,-0.0024981685981279034,-0.007255538314242749
2023-02-21,-0.020060980397369477,-0.039062477823874175
2023-02-22,-0.0013780421281531785,-0.0026225823212465693
2023-02-23,0.0053193459442533175,0.009597641915439103
2023-02-24,-0.010682241816758031,-0.022268331692403165
2023-02-27,0.003405772463940915,0.005993368589943815
2023-02-28,-0.0036959431907591656,-0.006884494127338603
2023-03-01,-0.0038358611998846603,-0.008132342719476937
2023-03-02,0.007777088011909905,0.014381642714837106
2023-03-03,0.01603787892992825,0.0325957280988205
2023-03-06,0.0006927080023970689,0.0020532450222339182
2023-03-07,-0.01532870581907686,-0.03124606150336451
2023-03-08,0.0016322572921123601,0.003040386310807053
2023-03-09,-0.01844991404278218,-0.036109828076028805
2023-03-10,-0.014429479033899018,-0.03212983756497745
2023-03-13,-0.0014252694665376486,-0.0012716665580334574
2023-03-14,0.016530049456614293,0.03521944210329364
2023-03-15,-0.00625438879810003,-0.013663151424019304
2023-03-16,0.017545214237810747,0.03227589875769721
2023-03-17,-0.011692546059492437,-0.021202340520410812
2023-03-20,0.00961565440500034,0.01604064911902725
2023-03-21,0.01313044017668008,0.027526557177866673
2023-03-22,-0.01704642094405051,-0.03059736646842648
2023-03-23,0.002703244493099888,0.004063848083214916
2023-03-24,0.006562099029576718,0.009983726559244621
2023-03-27,0.0018698040861093723,0.001870254323043552
2023-03-28,-0.0022447015719632146,-0.0031999284117517623
2023-03-29,0.014534856764784942,0.02942742967814871
2023-03-30,0.005855344027729581,0.011564324904499435
2023-03-31,0.014094570734508594,0.027874161865866
2023-04-03,0.003810613227199333,0.007872953289874918
2023-04-04,-0.005548192214036907,-0.01078720941454403
2023-04-05,-0.0026181786265909723,-0.006267224571165686
2023-04-06,0.0039007314236800816,0.007694141418060685
2023-04-10,0.00102637103094394,-0.0006256845703851432
2023-04-11,0.0002685959854813458,0.0011271319187025064
2023-04-12,-0.004075991717006899,-0.00675585781570931
2023-04-13,0.013282670773683058,0.0264515915669572
2023-04-14,-0.0024427210242427,-0.004540301502862554
2023-04-17,0.0035883339807361025,0.00567054821555546
2023-04-18,0.0006521573645874579,0.002083829256448677
2023-04-19,-0.00016879943107783735,-0.001468047169448261
2023-04-20,-0.00545715461345031,-0.011147678574062403
2023-04-21,0.0007768352819172986,0.00148649094695541
2023-04-24,0.0010432166274505494,0.0017319055554156915
2023-04-25,-0.015873801047721958,-0.0316126778383391
2023-04-26,-0.004235600960341368,-0.007396270058701471
2023-04-27,0.019907981732194324,0.0382837740405606
2023-04-28,0.008535271428154356,0.015837727282338454
2023-05-01,-0.0010097389491252606,0.00024372606439260203
2023-05-02,-0.011239389665728683,-0.02301524458562898
2023-05-03,-0.006863988071548421,-0.014458528658452652
2023-05-04,-0.007082788291160935,-0.014417578798902153
2023-05-05,0.018512466231268343,0.03618641259948263
2023-05-08,0.00026663013324745855,-0.00037150872463520557
2023-05-09,-0.0043853485345176635,-0.008424218552950613
2023-05-10,0.00467232138844631,0.009120300899277733
2023-05-11,-0.001743905671281798,-0.004456905361423513
2023-05-12,-0.0013103472777846736,-0.0026117502291174155
2023-05-15,0.00345004027078355,0.00698261431412206
2023-05-16,-0.006682546511250997,-0.012877599277311691
2023-05-17,0.012138807576452582,0.02370783713024771
2023-05-18,0.009633421069601189,0.01911545044855112
2023-05-19,-0.0014553074259344712,-0.003967781424304873
2023-05-22,0.0004062434769049883,0.0007241778054833947
2023-05-23,-0.0112228600639529,-0.021592111340168696
2023-05-24,-0.0072448805829643526,-0.015657748500138124
2023-05-25,0.008659921663799475,0.017660216183610133
2023-05-26,0.012950795611849308,0.026215372601642972
2023-05-30,0.0003808527653217375,0.0
2023-05-31,-0.005545036304164808,-0.011513667985681098
2023-06-01,0.009500831542238464,0.01832092306848443
2023-06-02,0.014461192796429767,0.02859517456544891
2023-06-05,-0.0019162941271892997,-0.00335915829299005
2023-06-06,0.0021774967435184145,0.004300380003977811
2023-06-07,-0.003457658028003241,-0.007175324628626023
2023-06-08,0.006048576638813419,0.01188986839066053
2023-06-09,0.0017941359751370012,0.0029950091234540732
2023-06-12,0.009071961971406584,0.01791639497431685
2023-06-13,0.006592917654806962,0.013539570805640722
2023-06-14,0.00119092632757134,0.001558579824554318
2023-06-15,0.012397551270981078,0.02389677854275085
2023-06-16,-0.0034062446117735234,-0.006296050823075494
2023-06-20,-0.005188102478600576,-0.009722759886406807
2023-06-21,-0.005123771788837939,-0.010952330843973734
2023-06-22,0.003609758795200646,0.006382101455685296
2023-06-23,-0.007560090929479513,-0.014241223107932632
2023-06-26,-0.004085731867482734,-0.009367912615521501
2023-06-27,0.010963248284051152,0.021989409065266807
2023-06-28,0.0005044753928591383,0.0
2023-06-29,0.0039413563173369415,0.008138261509032851
2023-06-30,0.011800750438944352,0.02333285530391893
2023-07-03,0.0011505477698245947,0.0025934909289273556
2023-07-05,-0.001487228899583637,-0.0028024515592374177
2023-07-06,-0.00783063098881065,-0.016428744071449564
2023-07-07,-0.0025245926285276665,-0.0053845353254428074
2023-07-10,0.0025309823278556465,0.004087813441276955
2023-07-11,0.006368498586049043,0.013314320457269435
2023-07-12,0.00804588636806658,0.015419698522862957
2023-07-13,0.007936983737472092,0.016041236860893315
2023-07-14,-0.0006228601775485343,-0.0028421406601457644
2023-07-17,0.0034722944057339333,0.0073888372757806575
2023-07-18,0.007430513453870136,0.014668880215184643
2023-07-19,0.0022238129416642938,0.004130472892563075
2023-07-20,-0.006634676129782746,-0.013368936723639258
2023-07-21,0.0,0.0011466283344225836
2023-07-24,0.004467465954992811,0.006767243650256161
2023-07-25,0.0027298774784110247,0.0064116059453727114
2023-07-26,0.0001537046946666898,-0.00010272468480532204
2023-07-27,-0.006629819326330999,-0.014592538686337586
2023-07-28,0.009790293307707643,0.020335606213435442
2023-07-31,0.0019040441334063907,0.003270747800487861
2023-08-01,-0.002861522013644646,-0.005399316057729142
2023-08-02,-0.013910777391566875,-0.027348169440369108
2023-08-03,-0.0028660115485712456,-0.005581264291829702
2023-08-04,-0.004522702316199889,-0.01217840586557617
2023-08-07,0.008728619161685991,0.01854653319055677
2023-08-08,-0.004348757818560034,-0.008104637165293305
2023-08-09,-0.006685209855502028,-0.01368835441370897
2023-08-10,0.0003589422737850789,0.0
2023-08-11,-0.000583054392396809,-0.001936558983675729
2023-08-14,0.0055199932316980505,0.010456006494467873
2023-08-15,-0.011648870072290096,-0.022402397231581217
2023-08-16,-0.007338123427686027,-0.014513506603427206
2023-08-17,-0.007619950594378699,-0.014837691966752442
2023-08-18,0.0004812820173005772,-0.003821474022717153
2023-08-21,0.00650627594851283,0.015457506088792705
2023-08-22,-0.0027085212621478227,-0.0064442523381962324
2023-08-23,0.011137634891102088,0.0222544508036282
2023-08-24,-0.013858997077269453,-0.023848607358348706
2023-08-25,0.0070497282617827395,0.009862047364050497
2023-08-28,0.006341292081482264,0.012429424522461874
2023-08-29,0.014454863219825809,0.028170375915437917
2023-08-30,0.00411875288922281,0.009594886950547776
2023-08-31,-0.0014633514543821446,-0.002428606224497365
2023-09-01,0.0018652334659687853,0.0016935889178002483
2023-09-05,-0.004321976968333918,-0.008031293753767987
2023-09-06,-0.006722350987840131,-0.013955555650808527
2023-09-07,-0.003070197238313588,-0.007346595174442028
2023-09-08,0.0015060151073391648,0.001741498143168263
2023-09-11,0.0065766206667348115,0.013255218312193007
2023-09-12,-0.005485597867615932,-0.010293705727424274
2023-09-13,0.001165969737037198,0.002599982462232253
2023-09-14,0.008622339125703649,0.016749451233808443
2023-09-15,-0.012048180235926575,-0.02497592079916633
2023-09-18,0.0005864396862613752,0.0006540055775188236
2023-09-19,-0.0020739644281210223,-0.0031329437263664106
2023-09-20,-0.009193190953915242,-0.019272999106348165
2023-09-21,-0.016528469924511846,-0.03226889710122138
2023-09-22,-0.0022484773476785236,-0.0056535081408717325
2023-09-25,0.00420522766468201,0.00789036756936623
2023-09-26,-0.014691302180754429,-0.029472558884935385
2023-09-27,0.0003991463049182187,0.0007116032175933373
2023-09-28,0.005797403858988748,0.010787094624712834
2023-09-29,-0.002426903955548343,-0.006215486185509378
2023-10-02,-0.0003977251751079436,-0.00047199966759559064
2023-10-03,-0.013385987204354688,-0.02821730332842154
2023-10-04,0.0072818861890473485,0.01858830078433371
2023-10-05,-0.00037676362392657925,-0.0033398335940620916
2023-10-06,0.011872747273923734,0.022499016333938915
2023-10-09,0.006402218550693783,0.01264030308964803
2023-10-10,0.0052048496413172884,0.010633363762905024
2023-10-11,0.004096302067320146,0.009034853235845741
2023-10-12,-0.00609641429192298,-0.013600844347866459
2023-10-13,-0.004980893129723829,-0.009651802445516
2023-10-16,0.010521527319598878,0.02065197253773654
2023-10-17,-4.5902020388455256e-05,-0.0017050974831072097
2023-10-18,-0.013325118660027835,-0.025051279420328254
2023-10-19,-0.00878639187705721,-0.018220054180208
2023-10-20,-0.012288011221538775,-0.025339050129623675
2023-10-23,-0.001733349070000667,-0.003051175972698439
2023-10-24,0.007539472105174694,0.015303516032083797
2023-10-25,-0.014352194513548966,-0.02954300643015717
2023-10-26,-0.01197464576804752,-0.023608455094352054
2023-10-27,-0.004532777584243419,-0.010816947710912905
2023-10-30,0.011955913067970059,0.023414464643221722
2023-10-31,0.006280069090796703,0.01357630765470641
2023-11-01,0.010664852099070199,0.019843804555738753
2023-11-02,0.01916431824266085,0.03818558156205576
2023-11-03,0.009123477713184114,0.018039150067722387
2023-11-06,0.0023003670390142616,0.0027613763401195257
2023-11-07,0.002846068530266699,0.005852109119583115
2023-11-08,0.0007325089793261963,0.0033080968656848952
2023-11-09,-0.00779883490888067,-0.01705529095923397
2023-11-10,0.015604753247014047,0.03123210863267567
2023-11-13,-0.0009530968406016305,-0.0017948645549804576
2023-11-14,0.019400740477317102,0.0376448753340024
2023-11-15,0.002117056088494218,0.00530636218259084
2023-11-16,0.0012230127980246142,0.0006463816022046487
2023-11-17,0.0012438502318867783,0.0031221734915998223
2023-11-20,0.007697581631093797,0.015131789220445002
2023-11-21,-0.002179268789983313,-0.003911594918175498
2023-11-22,0.003860764431220076,0.007641656575696043
2023-11-24,0.0006152070452527525,0.0001052411217239424
2023-11-27,-0.001800799571417877,-0.003580749179384557
2023-11-28,0.0009900348590896613,0.0016912003066065218
2023-11-29,-0.0007033208664195545,-0.0017938563536343821
2023-11-30,0.0039373701785292425,0.007293939595027332
2023-12-01,0.00591583404809759,0.011018885733077965
2023-12-04,-0.00524933529008742,-0.01017232985858807
2023-12-05,-0.00019718511265354177,-0.001468020116976776
2023-12-06,-0.004029627912684242,-0.007456472219021348
2023-12-07,0.0076303821946979156,0.015024814367128547
2023-12-08,0.004299106166055555,0.00844380219976415
2023-12-11,0.0038896112039199515,0.008062693860036996
2023-12-12,0.004567248396905033,0.008100980339526442
2023-12-13,0.013790159257039747,0.027057295469006037
2023-12-14,0.0032092304740607425,0.004753866722726485
2023-12-15,-0.0016464364996888747,-0.0015771755405814547
2023-12-18,0.005625122698843521,0.0110575162058415
2023-12-19,0.006080788110812252,0.010838643152340843
2023-12-20,-0.013857283378585383,-0.02685466137978154
2023-12-21,0.00948194598871921,0.018619997078194173
2023-12-22,0.002009785933925201,0.0034212322726787647
2023-12-26,0.004222400531900705,0.00750116815570423
2023-12-27,0.00180817411761236,0.004061137529370651
2023-12-28,0.0003776766490628525,0.0005778476845395009
2023-12-29,-0.002894948106463402,-0.006159729176694717
2024-01-02,-0.005596356227533739,-0.012589635232908458
2024-01-03,-0.008166652258309925,-0.01608480051241612
2024-01-04,-0.0032210908141013794,-0.006479295695700715
2024-01-05,0.0013695741827139951,0.003110288744341494
2024-01-08,0.014275954930995205,0.027505673197638636
2024-01-09,-0.0015170477456548648,-0.003212314667164984
2024-01-10,0.005655440985506743,0.012597643160793481
2024-01-11,-0.00044060907748377787,-0.002507603990993812
2024-01-12,0.0006926723041067451,0.0012568795137941624
2024-01-16,-0.0036712300578318757,-0.007918108656891798
2024-01-17,-0.005558600003590208,-0.009927912384184001
2024-01-18,0.008892771388741894,0.016122675512028284
2024-01-19,0.012466130479916737,0.02467104846686885
2024-01-22,0.002114355245997457,0.004437798108459345
2024-01-23,0.0029164147291929066,0.005546147476754637
2024-01-24,0.0010932486492962745,0.0018697024228484516
2024-01-25,0.005438813381394514,0.008397743736654029
2024-01-26,-0.0012703693930292692,-0.0011103887699800419
2024-01-29,0.007919409129188093,0.015840825326495223
2024-01-30,-0.0007733623586649863,-0.0021887177286978865
2024-01-31,-0.016317407463989353,-0.029062364312083533
2024-02-01,0.01308815665571661,0.02061371037077575
2024-02-02,0.010527377118547676,0.022041965941487662
2024-02-05,-0.003641286696249968,-0.00649714510015198
2024-02-06,0.0029033828362792224,0.0041780917644840265
2024-02-07,0.008340445048834022,0.017547048953191258
2024-02-08,0.00044165891720004957,0.0015111473546232101
2024-02-09,0.0057794075113446475,0.00985173816586249
2024-02-12,-0.00043892720154836695,-0.0008788982292544656
2024-02-13,-0.013773118309779342,-0.027533422738262425
