,Momentum,BookValue,AQR,SPY,FamaFrench,Growth,ModifiedFama,Carhart
0,2.512568929306606e-05,-0.035359787813275485,-0.0139319230873512,0.039664107650151506,-0.016773447986059148,0.08007182822782224,0.000715572177260655,-0.01321726896877105
1,-0.006196648028208917,-0.05096171453597313,-0.033275196812552046,0.04528051268286439,0.03173478393248908,0.08549286953842013,0.01658074220562511,0.010263610939894918
2,-0.07268649742009468,-0.038279550371843836,-0.011288237189562149,-0.06600020310820759,0.03135076198166867,-0.02828610509378873,0.033455790033286345,-0.04768406766733446
